fecha,producto,categoria,cantidad,precio_unitario,total,cliente_id,region,vendedor
2025-05-23,Monitor LG,Monitores,4,2241.72,8966.88,CLI-39500,Lima Norte,Jacobo del Agudo
2024-08-13,RAM Corsair,Componentes,7,284.6,1992.2,CLI-96409,Lima Centro,Albano Llopis Hierro
2024-09-24,Impresora Epson,Impresoras,7,939.86,6579.02,CLI-98853,Piura,Ani Marcos Pardo
2025-10-29,Webcam Logitech,Periféricos,7,182.32,1276.24,CLI-47098,Arequipa,
2025-04-24,Impresora Epson,Impresoras,7,555.71,3889.97,CLI-52391,Lima Norte,Soraya Núñez Lamas
2024-07-20,SSD Kingston,Almacenamiento,3,546.29,1638.87,CLI-67918,Piura,Soraya Núñez Lamas
2025-06-18,Monitor LG,Monitores,4,1170.83,4683.32,CLI-35644,Lima Norte,Ani Marcos Pardo
2024-04-27,  Monitor Samsung  ,Monitores,3,1440.14,4320.42,CLI-65982,Lima Centro,Buenaventura de Bonet
2025-07-20,Monitor Samsung,Monitores,6,2456.07,14736.42,CLI-33544,Lima Norte,César Guerrero Vazquez
2025-07-26,Impresora HP,Impresoras,6,1349.43,8096.58,CLI-29473,Cusco,Casemiro Garrido-Navarro
2025-04-11,Laptop Dell,Laptops,2,3824.7,7649.4,CLI-74045,Arequipa,Constanza del Barba
2024-08-18,Monitor ASUS,Monitores,7,2118.94,14832.58,CLI-97914,Lima Sur,Toribio de Pinto
2025-04-11,Webcam Logitech,Periféricos,5,434.55,2172.75,CLI-68342,Trujillo,Albano Llopis Hierro
2025-02-02,Monitor Samsung,Monitores,2,940.48,1880.96,CLI-74122,Chiclayo,Casemiro Garrido-Navarro
2024-06-25,Laptop HP,Laptops,10,5651.4,56514.0,CLI-85055,Piura,Arturo Pinto Caballero
2024-03-19,Monitor Samsung,Monitores,10,1107.86,11078.6,CLI-73463,Cusco,Soraya Núñez Lamas
2024-03-22,Monitor LG,Monitores,2,1352.89,2705.78,CLI-80452,Lima Centro,Celia Baños-Arroyo
2025-10-18,Laptop HP,Laptops,7,5558.33,38908.31,CLI-80309,Chiclayo,Javi Patiño-Cánovas
2025-02-27,Laptop Lenovo,Laptops,9,7104.29,63938.61,CLI-80645,Lima Sur,Paco Rocamora Nieto
2024-12-10,Monitor Samsung,Monitores,3,2265.41,6796.23,CLI-33584,Lima Norte,Marco Donoso Hierro
2025-02-19,SSD Kingston,Almacenamiento,6,273.83,1642.98,CLI-26884,Lima Este,Jacobo del Agudo
2025-02-06,Laptop Lenovo,Laptops,9,3912.18,35209.62,CLI-14588,Lima Sur,César Guerrero Vazquez
2025-04-05,Impresora HP,Impresoras,5,981.7,4908.5,CLI-81359,Lima Centro,Rolando del Bernal
2024-02-07,Laptop HP,Laptops,4,4153.3,16613.2,CLI-78084,Arequipa,Marco Donoso Hierro
2025-11-02,SSD Kingston,Almacenamiento,3,546.24,1638.72,CLI-51017,Chiclayo,Ani Marcos Pardo
2025-10-13,Impresora Epson,Impresoras,9,735.74,6621.66,CLI-22977,Lima Norte,Casemiro Garrido-Navarro
2025-10-05,Laptop Dell,Laptops,4,3279.17,13116.68,CLI-38208,Lima Centro,Constanza del Barba
2024-03-23,Impresora Epson,Impresoras,4,1346.85,5387.4,CLI-46358,Lima Centro,Constanza del Barba
2024-02-14,SSD Samsung,Almacenamiento,2,529.91,1059.82,CLI-44167,Cusco,Jacobo del Agudo
2025-01-29,Webcam Logitech,Periféricos,8,187.46,1499.68,CLI-43315,Cusco,Alba Mar Flor Rivas
2024-11-25,Impresora Epson,Impresoras,4,512.89,2051.56,CLI-45310,Lima Este,Ani Marcos Pardo
2024-04-03,Impresora HP,Impresoras,10,662.47,6624.7,CLI-30118,Trujillo,Rolando del Bernal
2024-08-24,Webcam Logitech,Periféricos,1,583.81,583.81,CLI-42440,Lima Sur,Arturo Pinto Caballero
2024-06-27,Monitor Samsung,Monitores,9,986.98,8882.82,CLI-81875,Cusco,Ileana Antón-Andrés
2024-06-25,Auriculares Sony,Periféricos,2,671.67,1343.34,CLI-53714,Arequipa,Alba Mar Flor Rivas
2025-06-15,Teclado Razer,Periféricos,5,103.95,519.75,CLI-59434,Lima Este,Celia Baños-Arroyo
2025-03-17,Monitor Samsung,Monitores,2,1098.74,2197.48,CLI-50180,Piura,César Guerrero Vazquez
2024-05-05,Impresora HP,Impresoras,6,1520.73,9124.38,CLI-46961,Chiclayo,Arturo Pinto Caballero
2025-02-18,Monitor Samsung,Monitores,1,1090.27,1090.27,CLI-61060,Lima Centro,Ani Marcos Pardo
2024-06-18,Impresora Epson,Impresoras,9,1351.39,12162.51,CLI-62776,Piura,Jerónimo Pino Lerma
2024-09-24,Monitor LG,Monitores,5,816.15,4080.75,CLI-77314,Lima Centro,Alba Mar Flor Rivas
2025-03-31,Monitor LG,Monitores,7,1764.85,12353.95,CLI-45044,Lima Norte,Ani Marcos Pardo
2024-08-25,Teclado Razer,Periféricos,10,267.3,2673.0,CLI-70003,Lima Centro,Toribio de Pinto
2024-02-29,Auriculares Bose,Periféricos,8,852.9,6823.2,CLI-46152,Cusco,Felicidad Gallego Lasa
2025-03-11,Teclado Razer,Periféricos,5,354.25,1771.25,CLI-21395,Arequipa,Rolando del Bernal
2025-06-29,Auriculares Sony,Periféricos,2,1025.08,2050.16,CLI-20052,Lima Este,Ileana Antón-Andrés
2024-03-23,Monitor ASUS,Monitores,10,897.6,8976.0,CLI-47467,Chiclayo,Javi Patiño-Cánovas
2024-02-03,Laptop HP,Laptops,7,6223.68,43565.76,CLI-27881,Piura,Javi Patiño-Cánovas
2025-10-11,Impresora HP,Impresoras,9,1516.61,13649.49,CLI-63145,Lima Norte,Constanza del Barba
2025-06-19,Teclado Logitech,Periféricos,1,385.66,385.66,CLI-80035,Trujillo,Casemiro Garrido-Navarro
2023-12-29,Impresora HP,Impresoras,10,467.77,4677.7,CLI-68805,Lima Centro,Felicidad Gallego Lasa
2024-03-18,Teclado Razer,Periféricos,3,130.05,390.15,CLI-27474,Chiclayo,Ani Marcos Pardo
2024-08-12,Laptop Dell,Laptops,7,5225.29,36577.03,CLI-32345,Trujillo,César Guerrero Vazquez
2024-06-01,Auriculares Sony,Periféricos,4,1281.24,5124.96,CLI-25448,Arequipa,Soraya Núñez Lamas
2025-02-02,RAM Corsair,Componentes,5,269.14,1345.7,CLI-10292,Cusco,Paco Rocamora Nieto
2025-04-24,Mouse Razer,Periféricos,9,256.43,2307.87,CLI-14643,Piura,Constanza del Barba
2025-04-19,RAM Corsair,Componentes,1,310.08,310.08,CLI-90678,Piura,Pánfilo Segovia Casanovas
2024-07-19,Mouse Razer,Periféricos,6,76.79,460.74,CLI-55838,Lima Centro,Celia Baños-Arroyo
2025-01-27,Auriculares Bose,Periféricos,1,331.74,331.74,CLI-74493,Lima Este,Ileana Antón-Andrés
2024-02-12,Impresora HP,Impresoras,9,1837.62,16538.58,CLI-63833,Lima Sur,Javi Patiño-Cánovas
2024-05-30,Laptop HP,Laptops,3,6731.96,20195.88,CLI-42785,Lima Este,Javi Patiño-Cánovas
2025-01-05,Webcam Logitech,Periféricos,6,284.68,1708.08,CLI-66143,Lima Centro,Marco Donoso Hierro
2023-12-16,Mouse Logitech,Periféricos,2,297.34,594.68,CLI-96019,Piura,Jacobo del Agudo
2025-01-16,Monitor LG,Monitores,6,2070.05,12420.3,CLI-10761,Trujillo,Paco Rocamora Nieto
2024-09-10,Monitor Samsung,Monitores,4,1284.33,5137.32,CLI-27521,Cusco,Rolando del Bernal
2025-03-23,Auriculares Sony,Periféricos,1,408.41,408.41,,Piura,Arturo Pinto Caballero
2024-10-01,Monitor Samsung,Monitores,7,1631.42,11419.94,CLI-74955,Lima Centro,Pánfilo Segovia Casanovas
2025-02-19,Webcam Logitech,Periféricos,9,476.7,4290.3,CLI-60967,Lima Centro,César Guerrero Vazquez
2025-11-26,Monitor Samsung,Monitores,1,1014.41,1014.41,CLI-55104,Chiclayo,Albano Llopis Hierro
2025-07-05,Teclado Razer,Periféricos,1,371.32,371.32,CLI-54845,Cusco,Constanza del Barba
2025-10-21,Laptop HP,Laptops,7,5141.06,35987.42,CLI-46991,Piura,Ileana Antón-Andrés
2025-04-25,SSD Samsung,Almacenamiento,4,570.57,2282.28,CLI-77009,Lima Centro,Casemiro Garrido-Navarro
2024-05-20,Mouse Logitech,Periféricos,2,266.04,532.08,CLI-42421,Cusco,Paco Rocamora Nieto
2024-06-25,RAM Corsair,Componentes,2,465.52,931.04,CLI-75841,Lima Centro,Paco Rocamora Nieto
2024-10-12,Monitor LG,Monitores,4,1004.78,4019.12,CLI-62596,Lima Norte,Arturo Pinto Caballero
2024-07-23,Teclado Logitech,Periféricos,3,270.52,811.56,CLI-90801,Lima Este,Ileana Antón-Andrés
2024-02-11,Laptop Dell,Laptops,7,4740.13,33180.91,CLI-50166,Lima Este,Casemiro Garrido-Navarro
2025-07-29,Auriculares Sony,Periféricos,7,822.95,5760.65,CLI-76828,Cusco,Buenaventura de Bonet
2025-06-21,Mouse Razer,Periféricos,2,117.31,234.62,CLI-46773,Trujillo,Rolando del Bernal
2024-02-14,Teclado Razer,Periféricos,6,458.04,2748.24,CLI-33822,Lima Norte,Albano Llopis Hierro
2024-10-30,Laptop Dell,Laptops,6,3665.88,21995.28,CLI-71873,Arequipa,Constanza del Barba
2024-02-10,Monitor Samsung,Monitores,7,1114.23,7799.61,CLI-74393,Trujillo,Pánfilo Segovia Casanovas
2024-02-03,Mouse Razer,Periféricos,2,74.22,148.44,CLI-11790,Chiclayo,Alba Mar Flor Rivas
2025-08-03,Auriculares Sony,Periféricos,6,1163.68,6982.08,CLI-57367,Chiclayo,Constanza del Barba
2025-04-15,Auriculares Bose,Periféricos,4,1045.32,4181.28,CLI-37529,Cusco,Ileana Antón-Andrés
2025-05-11,Monitor Samsung,Monitores,3,1870.25,5610.75,CLI-88883,Lima Sur,Buenaventura de Bonet
2025-06-09,Teclado Logitech,Periféricos,4,381.86,1527.44,CLI-22928,Lima Sur,Marco Donoso Hierro
2024-05-23,Auriculares Sony,Periféricos,5,1142.96,5714.8,CLI-36476,Chiclayo,Alba Mar Flor Rivas
2024-02-10,Laptop Dell,Laptops,3,3554.39,10663.17,CLI-82154,Arequipa,Marco Donoso Hierro
2025-05-17,Auriculares Bose,Periféricos,6,783.03,4698.18,CLI-25391,Cusco,Ileana Antón-Andrés
2024-03-05,RAM Corsair,Componentes,7,385.69,2699.83,CLI-76043,Lima Norte,Jacobo del Agudo
2024-06-21,Mouse Logitech,Periféricos,3,122.41,367.23,CLI-84209,Lima Norte,Paco Rocamora Nieto
2024-02-22,  Webcam Logitech  ,Periféricos,8,458.11,3664.88,CLI-77303,LIMA SUR,Jacobo del Agudo
2025-08-14,SSD Kingston,Almacenamiento,9,430.49,3874.41,CLI-61150,Cusco,Constanza del Barba
2024-02-21,Mouse Logitech,Periféricos,4,96.02,384.08,CLI-30971,Lima Este,Jerónimo Pino Lerma
2025-11-04,Laptop HP,Laptops,9,5004.93,45044.37,CLI-78822,Arequipa,Soraya Núñez Lamas
2024-08-10,Teclado Razer,Periféricos,5,383.3,1916.5,CLI-82371,Lima Sur,Jacobo del Agudo
2025-01-30,Teclado Razer,Periféricos,1,313.43,313.43,CLI-48252,Lima Norte,Alba Mar Flor Rivas
2024-04-14,Mouse Logitech,Periféricos,3,117.61,352.83,CLI-16752,Lima Este,Paco Rocamora Nieto
2025-07-19,Impresora Epson,Impresoras,2,402.24,804.48,CLI-55542,Trujillo,Pánfilo Segovia Casanovas
2024-08-22,Laptop Lenovo,Laptops,9,3952.21,35569.89,CLI-27512,Cusco,Constanza del Barba
2025-07-28,Mouse Razer,Periféricos,6,296.32,1777.92,CLI-92045,Lima Norte,Ani Marcos Pardo
2025-08-13,Teclado Razer,Periféricos,5,170.69,853.45,CLI-12049,Chiclayo,Jerónimo Pino Lerma
2024-01-23,Monitor Samsung,Monitores,7,2407.62,16853.34,CLI-43730,Chiclayo,Paco Rocamora Nieto
2025-09-08,SSD Kingston,Almacenamiento,4,394.56,1578.24,CLI-36728,Cusco,Alba Mar Flor Rivas
2024-03-06,SSD Kingston,Almacenamiento,4,637.89,2551.56,CLI-66872,Trujillo,Alba Mar Flor Rivas
2025-02-15,RAM Corsair,Componentes,2,373.18,746.36,CLI-70213,Lima Centro,Jacobo del Agudo
2025-10-17,Teclado Logitech,Periféricos,10,296.21,2962.1,CLI-33646,Arequipa,Albano Llopis Hierro
2025-08-02,Mouse Razer,Periféricos,3,271.31,813.93,CLI-61668,Lima Este,Ileana Antón-Andrés
2025-07-14,Monitor LG,Monitores,2,1524.87,3049.74,CLI-69640,Cusco,César Guerrero Vazquez
2025-06-01,Impresora HP,Impresoras,3,1562.82,4688.46,CLI-11545,Lima Sur,Celia Baños-Arroyo
2024-11-01,Webcam Logitech,Periféricos,1,199.52,199.52,CLI-11776,Lima Norte,Alba Mar Flor Rivas
2024-09-06,Teclado Razer,Periféricos,2,207.06,414.12,CLI-92232,Lima Norte,Albano Llopis Hierro
2024-07-10,Monitor Samsung,Monitores,9,2051.42,18462.78,CLI-54353,Lima Sur,Paco Rocamora Nieto
2025-10-29,Monitor LG,Monitores,8,2091.44,16731.52,CLI-68238,Lima Centro,Soraya Núñez Lamas
2024-10-30,Auriculares Sony,Periféricos,8,400.87,3206.96,CLI-17323,Chiclayo,Arturo Pinto Caballero
2024-08-14,Impresora Epson,Impresoras,2,433.93,867.86,CLI-15836,Lima Sur,Marco Donoso Hierro
2024-09-10,Mouse Razer,Periféricos,2,177.89,355.78,CLI-64432,Lima Centro,Albano Llopis Hierro
2025-01-22,Teclado Razer,Periféricos,1,190.67,190.67,CLI-60512,Lima Centro,Ani Marcos Pardo
2024-04-26,Mouse Razer,Periféricos,4,280.42,1121.68,CLI-99707,Cusco,César Guerrero Vazquez
2025-10-31,RAM Corsair,Componentes,3,595.85,1787.55,CLI-39428,LIMA SUR,Soraya Núñez Lamas
2025-10-04,Auriculares Bose,Periféricos,2,1000.41,2000.82,CLI-25512,Trujillo,Ileana Antón-Andrés
2024-10-16,Laptop Dell,Laptops,10,3331.07,33310.7,CLI-66181,Chiclayo,Pánfilo Segovia Casanovas
2025-03-26,Monitor ASUS,Monitores,7,1055.37,7387.59,CLI-97460,Arequipa,Constanza del Barba
2024-11-01,Mouse Razer,Periféricos,6,268.85,1613.1,CLI-45532,Piura,Ani Marcos Pardo
2024-02-26,Mouse Logitech,Periféricos,2,247.21,494.42,CLI-29482,Lima Centro,Pánfilo Segovia Casanovas
2023-12-23,Monitor LG,Monitores,7,1559.38,10915.66,CLI-72709,Lima Sur,César Guerrero Vazquez
2025-03-27,SSD Samsung,Almacenamiento,5,286.8,1434.0,CLI-52343,Lima Centro,Jacobo del Agudo
2025-09-10,Webcam Logitech,Periféricos,6,293.69,1762.14,CLI-65552,Piura,Rolando del Bernal
2025-07-12,Auriculares Sony,Periféricos,3,1242.78,3728.34,CLI-95715,Lima Este,Celia Baños-Arroyo
2024-03-25,SSD Samsung,Almacenamiento,9,498.26,4484.34,CLI-79962,Piura,Marco Donoso Hierro
2024-02-27,Impresora Epson,Impresoras,4,1015.4,4061.6,CLI-86148,Cusco,Felicidad Gallego Lasa
2025-06-16,Teclado Razer,Periféricos,2,194.08,388.16,CLI-10375,Lima Este,Albano Llopis Hierro
2024-07-19,Auriculares Bose,Periféricos,9,816.1,7344.9,CLI-27510,Lima Sur,Buenaventura de Bonet
2025-05-15,Auriculares Bose,Periféricos,6,1303.38,7820.28,CLI-28264,Arequipa,Toribio de Pinto
2024-09-10,Monitor LG,Monitores,9,2452.09,22068.81,CLI-65191,Lima Este,Paco Rocamora Nieto
2024-04-27,Teclado Razer,Periféricos,1,398.8,398.8,CLI-25366,Lima Centro,Celia Baños-Arroyo
2024-12-05,Laptop HP,Laptops,7,4544.26,31809.82,CLI-23894,Lima Sur,Javi Patiño-Cánovas
2024-02-22,Monitor ASUS,Monitores,1,1049.71,1049.71,,Lima Sur,Casemiro Garrido-Navarro
2024-08-20,Laptop Lenovo,Laptops,1,5630.51,5630.51,CLI-64590,Lima Centro,Jacobo del Agudo
2024-12-26,RAM Corsair,Componentes,3,486.65,1459.95,CLI-49257,Piura,Rolando del Bernal
2024-09-30,Auriculares Sony,Periféricos,8,1215.82,9726.56,CLI-11731,Arequipa,César Guerrero Vazquez
2024-05-23,Monitor LG,Monitores,1,2297.97,2297.97,CLI-14209,Lima Centro,Felicidad Gallego Lasa
2025-03-06,Monitor ASUS,Monitores,1,1473.86,1473.86,CLI-65524,Piura,Marco Donoso Hierro
2025-06-22,Mouse Logitech,Periféricos,10,175.47,1754.7,CLI-39794,Cusco,Jacobo del Agudo
2025-12-03,Mouse Logitech,Periféricos,2,180.38,360.76,CLI-26401,Lima Este,Celia Baños-Arroyo
2024-10-18,Laptop Dell,Laptops,4,4657.6,18630.4,CLI-83307,Lima Sur,Toribio de Pinto
2025-08-31,RAM Corsair,Componentes,6,443.71,2662.26,CLI-63097,Cusco,Jacobo del Agudo
2025-10-13,Laptop Dell,Laptops,6,6056.56,36339.36,CLI-35523,Arequipa,César Guerrero Vazquez
2025-06-07,Monitor Samsung,Monitores,2,1416.59,2833.18,CLI-53970,Lima Norte,Casemiro Garrido-Navarro
2023-12-22,Mouse Razer,Periféricos,3,185.39,556.17,CLI-18561,Lima Este,Constanza del Barba
2025-10-27,Laptop HP,Laptops,5,3532.59,17662.95,CLI-36440,Lima Norte,Casemiro Garrido-Navarro
2025-07-03,Mouse Logitech,Periféricos,2,294.17,588.34,CLI-84029,Lima Norte,Jerónimo Pino Lerma
2024-10-15,RAM Corsair,Componentes,1,171.62,171.62,CLI-22217,Arequipa,Albano Llopis Hierro
2025-10-23,Auriculares Bose,Periféricos,5,1446.36,7231.8,CLI-75564,Lima Este,Pánfilo Segovia Casanovas
2024-03-29,Webcam Logitech,Periféricos,6,588.23,3529.38,CLI-98432,Lima Sur,Pánfilo Segovia Casanovas
2024-04-29,SSD Samsung,Almacenamiento,9,260.6,2345.4,CLI-29685,Lima Norte,Jerónimo Pino Lerma
2024-09-09,Webcam Logitech,Periféricos,8,413.86,3310.88,CLI-14903,Arequipa,Jacobo del Agudo
2024-04-10,Monitor LG,Monitores,8,933.88,7471.04,CLI-92044,Lima Sur,Casemiro Garrido-Navarro
2024-04-01,Teclado Logitech,Periféricos,3,407.53,1222.59,CLI-31108,Chiclayo,Felicidad Gallego Lasa
2025-07-02,Impresora HP,Impresoras,6,1115.97,6695.82,CLI-27196,Trujillo,Soraya Núñez Lamas
2024-05-21,Auriculares Bose,Periféricos,10,1312.74,13127.4,CLI-66479,Lima Norte,Celia Baños-Arroyo
2024-09-17,Teclado Razer,Periféricos,4,498.8,1995.2,CLI-89544,Lima Sur,Alba Mar Flor Rivas
2024-09-27,RAM Corsair,Componentes,2,512.13,1024.26,CLI-28693,Arequipa,Marco Donoso Hierro
2025-08-24,Laptop Lenovo,Laptops,8,3017.63,24141.04,CLI-51119,Lima Centro,Soraya Núñez Lamas
2024-07-16,Monitor ASUS,Monitores,2,1276.2,2552.4,CLI-57622,Trujillo,Ileana Antón-Andrés
2024-11-29,Laptop Lenovo,Laptops,3,6408.6,19225.8,CLI-70390,Arequipa,Javi Patiño-Cánovas
2024-07-09,Mouse Logitech,Periféricos,8,212.57,1700.56,CLI-28408,Lima Sur,Jerónimo Pino Lerma
2025-11-16,RAM Corsair,Componentes,1,313.56,313.56,CLI-47568,Cusco,Rolando del Bernal
2025-09-23,Monitor LG,Monitores,8,1423.44,11387.52,CLI-91871,Trujillo,Ani Marcos Pardo
2024-09-09,Laptop Lenovo,Laptops,7,5282.68,36978.76,CLI-44449,Lima Norte,Constanza del Barba
2025-05-14,Laptop Dell,Laptops,4,6348.6,25394.4,CLI-83505,Lima Norte,Alba Mar Flor Rivas
2025-04-27,Monitor Samsung,Monitores,5,1438.9,7194.5,CLI-84728,Cusco,Ileana Antón-Andrés
2024-08-27,Teclado Razer,Periféricos,7,449.66,3147.62,CLI-97706,Lima Sur,Ani Marcos Pardo
2024-02-04,SSD Kingston,Almacenamiento,8,585.49,4683.92,CLI-70929,Lima Sur,Ileana Antón-Andrés
2024-03-17,Monitor ASUS,Monitores,2,2359.68,4719.36,CLI-62028,Cusco,Paco Rocamora Nieto
2025-09-23,Webcam Logitech,Periféricos,6,179.01,1074.06,CLI-54882,Piura,Paco Rocamora Nieto
2025-02-19,RAM Corsair,Componentes,2,275.27,550.54,CLI-15017,Chiclayo,Alba Mar Flor Rivas
2024-09-22,RAM Corsair,Componentes,3,438.1,1314.3,CLI-51967,Lima Norte,Constanza del Barba
2024-01-28,Webcam Logitech,Periféricos,1,571.41,571.41,CLI-57381,Cusco,Javi Patiño-Cánovas
2023-12-17,Teclado Logitech,Periféricos,1,184.6,184.6,CLI-13007,Cusco,Arturo Pinto Caballero
2024-11-19,Mouse Logitech,Periféricos,3,70.9,212.7,CLI-19077,Arequipa,Celia Baños-Arroyo
2024-04-25,Laptop Lenovo,Laptops,5,7305.77,36528.85,CLI-69168,Cusco,Felicidad Gallego Lasa
2025-09-26,Teclado Logitech,Periféricos,5,173.63,868.15,CLI-17044,Lima Sur,Rolando del Bernal
2024-09-07,Auriculares Sony,Periféricos,5,413.89,2069.45,CLI-55780,Cusco,Javi Patiño-Cánovas
2024-05-27,RAM Corsair,Componentes,9,459.97,4139.73,CLI-31061,Cusco,Ani Marcos Pardo
2025-03-10,Webcam Logitech,Periféricos,1,402.41,402.41,CLI-88266,Lima Este,Ileana Antón-Andrés
2025-06-30,Monitor LG,Monitores,6,1928.91,11573.46,CLI-51486,Lima Norte,Alba Mar Flor Rivas
2025-12-05,SSD Kingston,Almacenamiento,3,499.67,1499.01,CLI-51472,Lima Sur,Rolando del Bernal
2025-02-23,Mouse Logitech,Periféricos,9,230.57,2075.13,CLI-69055,Lima Centro,Toribio de Pinto
2025-07-10,Monitor Samsung,Monitores,1,1171.66,1171.66,CLI-34596,Cusco,Marco Donoso Hierro
2023-12-23,Monitor ASUS,Monitores,10,1441.85,14418.5,CLI-55624,Lima Este,Paco Rocamora Nieto
2024-04-06,Laptop HP,Laptops,6,6975.79,41854.74,CLI-12122,Arequipa,Soraya Núñez Lamas
2024-02-29,Impresora HP,Impresoras,2,1518.91,3037.82,CLI-95054,Piura,Rolando del Bernal
2025-11-20,SSD Samsung,Almacenamiento,6,411.33,2467.98,,Cusco,Felicidad Gallego Lasa
2024-05-14,Auriculares Sony,Periféricos,2,1404.25,2808.5,CLI-70138,Cusco,Ani Marcos Pardo
2025-06-24,Monitor ASUS,Monitores,9,1811.32,16301.88,CLI-81141,Cusco,Celia Baños-Arroyo
2024-01-19,Mouse Razer,Periféricos,7,208.53,1459.71,CLI-91313,Lima Sur,Ileana Antón-Andrés
2024-12-26,Monitor Samsung,Monitores,2,1904.36,3808.72,CLI-90774,Cusco,César Guerrero Vazquez
2025-08-01,RAM Corsair,Componentes,10,567.25,5672.5,CLI-23068,Piura,Felicidad Gallego Lasa
2025-07-01,Laptop Dell,Laptops,5,7184.38,35921.9,CLI-37770,LIMA ESTE,Toribio de Pinto
2024-05-13,Impresora Epson,Impresoras,7,583.2,4082.4,CLI-71548,Lima Sur,Ani Marcos Pardo
2025-02-26,SSD Kingston,Almacenamiento,7,744.8,5213.6,CLI-94523,Cusco,Albano Llopis Hierro
2024-04-22,Auriculares Bose,Periféricos,4,859.83,3439.32,CLI-45076,Arequipa,Soraya Núñez Lamas
2024-01-25,SSD Samsung,Almacenamiento,4,202.49,809.96,CLI-64336,Lima Norte,Albano Llopis Hierro
2024-10-24,Laptop HP,Laptops,3,6847.81,20543.43,CLI-78021,Trujillo,Pánfilo Segovia Casanovas
2024-12-21,Monitor ASUS,Monitores,10,2487.81,24878.1,CLI-41697,Chiclayo,Celia Baños-Arroyo
2024-01-23,Teclado Logitech,Periféricos,10,357.77,3577.7,CLI-16760,Cusco,Alba Mar Flor Rivas
2024-12-14,Webcam Logitech,Periféricos,3,331.4,994.2,CLI-51697,Chiclayo,Jacobo del Agudo
2024-07-16,SSD Samsung,Almacenamiento,4,259.75,1039.0,CLI-26558,Chiclayo,César Guerrero Vazquez
2025-11-11,Webcam Logitech,Periféricos,5,526.8,2634.0,CLI-30847,Trujillo,Paco Rocamora Nieto
2024-08-25,Laptop Lenovo,Laptops,2,2641.02,5282.04,CLI-11512,Lima Centro,Albano Llopis Hierro
2025-10-26,Impresora Epson,Impresoras,2,1314.87,2629.74,CLI-13314,Lima Centro,Toribio de Pinto
2024-03-28,Auriculares Bose,Periféricos,3,511.64,1534.92,CLI-39065,Arequipa,Paco Rocamora Nieto
2024-12-10,Impresora Epson,Impresoras,4,1562.1,6248.4,CLI-59559,Arequipa,Buenaventura de Bonet
2025-07-09,Mouse Logitech,Periféricos,2,283.74,567.48,CLI-92239,Lima Norte,Jerónimo Pino Lerma
2025-02-02,Monitor Samsung,Monitores,2,1580.52,3161.04,CLI-88105,Lima Sur,
2025-09-09,Monitor LG,Monitores,5,1245.39,6226.95,CLI-33675,Lima Sur,Ileana Antón-Andrés
2024-05-20,  RAM Corsair  ,Componentes,6,560.72,3364.32,CLI-37259,Cusco,César Guerrero Vazquez
2024-08-12,  RAM Corsair  ,Componentes,1,336.19,336.19,CLI-73768,Lima Sur,Paco Rocamora Nieto
2024-05-28,SSD Samsung,Almacenamiento,7,733.83,5136.81,CLI-93040,Piura,Jacobo del Agudo
2024-06-12,Monitor ASUS,Monitores,5,817.24,4086.2,CLI-33419,Lima Norte,César Guerrero Vazquez
2025-02-08,Auriculares Sony,Periféricos,6,829.08,4974.48,CLI-90478,Chiclayo,Albano Llopis Hierro
2024-01-08,Monitor ASUS,Monitores,9,2060.88,18547.92,CLI-25937,Lima Este,Constanza del Barba
2024-06-14,Laptop HP,Laptops,9,2626.71,23640.39,CLI-77075,Lima Centro,Paco Rocamora Nieto
2024-11-18,Auriculares Bose,Periféricos,2,1368.14,2736.28,CLI-13866,Trujillo,Alba Mar Flor Rivas
2025-02-07,Teclado Razer,Periféricos,2,391.1,782.2,CLI-26591,Arequipa,Arturo Pinto Caballero
2025-10-29,RAM Corsair,Componentes,4,578.95,2315.8,CLI-55685,Chiclayo,Soraya Núñez Lamas
2024-08-24,SSD Kingston,Almacenamiento,8,461.64,3693.12,CLI-62421,Lima Este,Arturo Pinto Caballero
2024-09-12,Monitor ASUS,Monitores,4,1968.0,7872.0,CLI-46842,Cusco,César Guerrero Vazquez
2024-05-25,Mouse Razer,Periféricos,3,248.52,745.56,CLI-73941,Cusco,Toribio de Pinto
2025-12-01,SSD Samsung,Almacenamiento,10,648.25,6482.5,CLI-51779,Lima Sur,Constanza del Barba
2024-04-02,Webcam Logitech,Periféricos,7,239.87,1679.09,CLI-56257,Trujillo,Ileana Antón-Andrés
2025-01-08,SSD Kingston,Almacenamiento,3,733.67,2201.01,CLI-77024,Arequipa,Jerónimo Pino Lerma
2024-01-22,SSD Samsung,Almacenamiento,5,562.33,2811.65,CLI-94554,Chiclayo,Ani Marcos Pardo
2025-04-08,Webcam Logitech,Periféricos,1,201.59,201.59,CLI-52294,Cusco,Jacobo del Agudo
2024-07-28,Auriculares Bose,Periféricos,4,294.43,1177.72,CLI-96108,Trujillo,Ani Marcos Pardo
